Username,Handle,Timestamp,Text,Replys,Retweets,Likes
"Edna Yay Pátria amada, BRASIL",@EdnaYay,2020-12-21T17:01:31.000Z,"Operação ""Boca Livre"" da Polícia Federal apura 15 anos de fraudes na Lei #Rouanet https://jornaldacidadeonline.com.br/noticias/25572/policia-federal-apura-15-anos-de-fraudes-na-lei-rouanet…  
Por isso tem muito artista dando piti ....
jornaldacidadeonline.com.br
Operação ""Boca Livre"" da Polícia Federal apura 15 anos de fraudes na Lei Rouanet
A Operação “Boca Livre”, deflagrada pela Polícia Federal (PF) para investigar contratos fraudulentos na Lei Rouanet, informou que os desvios de recursos federais podem chegar a R$ 180 milhões em...",,,
Weimaraner051,@Weimaraner051,2020-12-21T16:58:34.000Z,"#Rouanet #PortoAlegre #rockgaucho
MarioFrias
@mfriasoficial
 · 21 de dez de 2020
Aqui não é lugar pra amador dar opinião. Vai brincar de casinha.

Operação ""Boca Livre"" da Polícia Federal apura 15 anos de fraudes na Lei Rouanet - https://jornaldacidadeonline.com.br/noticias/25572/policia-federal-apura-15-anos-de-fraudes-na-lei-rouanet…",,,
Afropatty de meia idade !!!,@MarciaAnasazi,2020-12-03T12:54:41.000Z,"Em resposta a 
@andrezadelgado
#Rouanet #Mamata",,,
Alexandre Temerloglou,@alextemer,2020-10-24T21:30:10.000Z,"Olá a todos!
Busco captador de recursos para projeto ""Interfaces do Cinema"" (processo 01400004209202054 - DOU de 23/10/2020), pela Lei Rouanet.
#CesarNeroProduções
#captador #captadores #captacaoderecursos #captacao #rouanet #leirouanet #cinema #cinemabrasileiro #lei8313",,,
El Cid,@Cic00344949,2020-09-07T20:19:28.000Z,"Em resposta a 
@IanSBF
A lei #Rouanet é solução para os eventos evangélicos também. #Cesar #Jesus #ADORADORESDEDINHEIRO #VeneradoresDeDinheiro",,,
Erick,@IiiSchumann,2020-09-01T01:37:14.000Z,"Em resposta a 
@ArthurWeint
É fácil reconhecer o artista que VIVE do seu trabalho.

Acabou a mamadeira da #rouanet
2",,,2
K-XORRO / DOG,@KXorro32,2020-08-25T15:58:06.000Z,"SÓ PRA LEMBRAR! 
#artistasbrasileiros #kxorrodog #kxorro #rouanetnão #rouanetnao #Rouanet #foracomunismo #forasocialismo https://instagram.com/p/CEUXI42BumA/?igshid=r6kv4acplq4r…",,,
HelpRiodeJaneiro,@helpriodjaneiro,2020-08-25T08:48:39.000Z,"É só tirar o dinheiro q a revolta vem não é 
@LuluSantos
? Acabou a mamata #rouanet

Pode gritar à vontade ",,,
Journal Militant,@JournalMilitant,2020-08-17T22:53:08.000Z,"Sédévacantistes VS. le moderniste Arnaud Dumouch (Si Dumouch c’est le thomisme intransigeant, je suis léniniste stricto sensu) : https://integralisme-organique.com/2020/08/sedevacantistes-vs-le-moderniste-arnaud-dumouch/… #Rouanet #IntegralismeOrganique
integralisme-organique.com
Sédévacantistes VS. le moderniste Arnaud Dumouch
Les plus anciens « débats » ont été faits avec Johan Livernette (franc-maçonnerie), la suite est reprise par de jeunes fidèles (théologie, l’œcuméni
1
1",,1,1
Mary,@Marylrnn,2020-08-06T16:57:22.000Z,"OS ROUBANT COM ABSTINÊNCIA ESTÃO DESESPERADOS.... #ROUANET
1:33
3 visualizações",,,
Daniel Moreira Meneses,@danielmomeneses,2020-07-20T10:50:02.000Z,"""Precisamos de uma lei #Rouanet para as ciências""
#NatáliaPasternak",,,
Grazih Teixeira,@GrazihTeixeira1,2020-07-14T19:39:37.000Z,"Em resposta a 
@CarlaZambelli38
 e 
@mfriasoficial
Engraçado que alguns artistas assinaram hoje um pedido de impeachment do Presidente 
@jairbolsonaro
, alguns dias depois do 
@mfriasoficial
 declarar que fará auditoria na #Rouanet. Será mera coincidência?",,,
Rino,@hinokato,2020-07-14T13:05:14.000Z,"Apresentando Wilson, o mais sério dos #isolados 

Isolados 17/07

#curtametragem #cinemanacional #rouanet #cannes #oscar
1",,,1
Gamba de Verde,@verde_gamba,2020-07-10T16:08:30.000Z,"Em resposta a 
@xicosa
Só sou a favor de não sustentar artista vagabundo com a lei #Rouanet o resto, acho que não há necessidade.",,,
𝔄𝔫𝔡𝔢𝔯𝔰𝔬𝔫 𝔖𝔢𝔫𝔫𝔞,@AndersonSenna,2020-07-09T04:08:51.000Z,"Em resposta a 
@PauloGuedesSUB
 e 
@BernardoMF
Ela mamou no #rouanet ?
1",1,,
Gabge,@_gabge,2020-06-30T13:17:57.000Z,"Mário Frias promete auditoria em recursos da Lei Rouanet

https://gabge.com.br/noticias/31976/mario-frias-promete-auditoria-em-recursos-da-lei-rouanet/?utm_source=twitter&utm_medium=_gabge&utm_campaign=news… #Politica #MarioFrias #Rouanet",,,
Instituto Hilda Hilst,@InstHildaHilst,2020-06-05T13:10:43.000Z,"O #Tentáculos de hoje fala dos desafios dos #Museus nesta #Pandemia e bate um papo com a diretoria do Conselho Internacional de Museus, o #ICOMBrasil 

 https://tinyurl.com/y9atg7pw
#HildaHilst #ACidadeON #ICOM #EPTV #Museu #Arquivos #Bibliotecas #Arte #Cultura #Rouanet
1
2",,1,2
Haute-Provence Info,@HPInfo,2020-05-30T08:49:12.000Z,"#Forcalquier : #Géhant - #Rouanet au coude à coude... Le 15 mars dernier six voix avaient séparé les deux candidats qui seront présents au second tour le 28 juin prochain. le scrutin promet d'être serré.
http://hauteprovenceinfo.com/article-32003-forcalquier-gehant-rouanet-au-coude-a-coude.html…",,,
elis nunes,@elisnunes1,2020-05-22T19:47:04.000Z,"Em resposta a 
@patriciapillar
 e 
@monicabergamo
Por favor ameaça  onde? 
@patriciapillar
  apareceu.??  Até  hoje amargando a falta  da lei #Rouanet  kkkk",,,
Teoria da Realidade,@TeorDaRealidade,2020-05-18T22:31:41.000Z,"Em resposta a 
@jandira_feghali
Que #artistas estão abandonado os famosos?  por que os demias sempre estiveram só ganhava #rouanet que era  do esquema do PT PCdoB PSOL PCO PDT PMDB PSDB e outros",,,
Fco_leandro,@Leandro_011276,2020-05-10T00:18:01.000Z,"Em resposta a 
@g1
#rouanet please !!!",,,
HelpRiodeJaneiro,@helpriodjaneiro,2020-05-08T17:20:39.000Z,"Então os deuses ""artistas"" do Brasil não conseguem se sustentar pelo próprio trabalho e ficam de chororô pedindo a volta da #rouanet? É isso mesmo? Querem fazer arte  com contribuição do dinheiro público?
2
6",,2,6
JNeto,@jneto555,2020-05-08T12:06:30.000Z,"Em resposta a 
@JessicaoLacra
 e 
@JoaquinTeixeira
Volta #rouanet! Nós precisamos de vc!",,,
𝓙𝓸𝓪̃𝓸 𝓐𝓵𝓿𝓮𝓼,@jallves,2020-05-03T15:02:01.000Z,"Em resposta a 
@Estadao
 e 
@EstadaoCultura
As tetas cecaram não tem mais lei #Rouanet! ",,,
Klai Ferreira,@klaifer,2020-03-02T14:22:03.000Z,"#MaluMader diz que Bolsonaro está oprimindo, e tenho que concordar com a musa.
#MST parou as invasões.

#CUT não consegue reunir 1000 pessoas.

#Artistas são ignorados ao falar mau do governo. 

#corruptos não tem chance.

#Rouanet limitada 1 milhão
@malumader
 vc está certa!",,,
Paulo Paly,@ppaly,2020-03-02T12:56:30.000Z,"Sobre a lei rouanet essa moça falou tudo. #rouanet #Dia15PeloBrasil
1",,,1
Denise,@nisederocha,2020-03-01T22:32:43.000Z,"Em resposta a 
@Bolsoneas
Em que mundo vivem esses ""artistas""? Será que no fantástico mundo #Rouanet que está ruindo kkkkkk
1",,,1
Mauricio De Souza,@Msainfo10,2020-02-27T23:03:51.000Z,"Em resposta a 
@veramagalhaes
As tetas secaram né #rouanet #propagandacomdinheirodopovo dentre outros penduricalhos que os governos anteriores garantiam para a imprensa passar pano.",,,
Haute-Provence Info,@HPInfo,2020-02-27T21:35:23.000Z,"#Municipales2020 : #Forcalquier : #Gehant, #Lieutaud, #Rouanet… à qui le fauteuil de l’Hôtel de Ville ? 
@DavidGehant
 
http://hauteprovenceinfo.com/article-30487-forcalquier-gehant-lieutaud-rouanet-a-qui-le-fauteuil-de-l-hotel-de-ville.html…
2
3",,2,3
@MARINHEIRO_ADV,@MARINHEIRO_ADV,2020-02-25T01:30:52.000Z,"Criatividade está em baixa no #Carnaval2020 . Com a falta da Lei #Rouanet, só vi ataques à fé dos #cristãos e ao governo 
@jairbolsonaro
 
Enquanto isso, o pseudo primeiro-ministro #NhonhoCaiDia15 do parlamentarismo brazuca dá uma esticada na Europa com nosso dinheiro.",,,
SANTANA Jornalista .`.,@pmbnoticias,2020-02-16T22:39:03.000Z,"http://PMBNOTICIAS.COM 

#carnaval 
#carnavalnabahia 
#bahia
#rouanet
#dinheiropublico 
#PT
1
1",,1,1
I t a l o R o d r i g u e s #33,@Italo929305,2020-01-09T19:46:59.000Z,"Haaaa #ZeliaDucan vai pra procurar uma buceta pra chupar, pq a teta da #Rouanet secou ou vai trabalhar ganha pra ganhar dinheiro !!!!!
Manuela
@ManuelaDavila
 · 9 de jan de 2020
Zélia Duncan maravilhosa
1
1",1,,1
Higor Rodrigues,@hrodrigues94,2020-01-04T20:38:40.000Z,"@zehdeabreu
 e aí blz?
Acabou a mamata da #Rouanet né, e a #vaquinha que os OTÁRIOS te deram, cadê?

#LiberdadeDeExpressãoTáNaCF_OTÁRIO",,,
Livreurs de weed,@FacilesArgent,2019-12-06T07:09:29.000Z,"Oklam...ib viaWickr:stoner75 
Via Whatsapp :+33756848490
Snapchat:weed6978  #rouannais #rouanetsim #rouanwhiteboardart #rouanetnão #rouanet #prilaga #rouanthairestaurant #rouanetmontcélèbre #rouanais #rouandwei #rouanejoias #rouanetnao #rouandkisa",,,
Lagartixa Diária,@LagartixaDiaria,2019-11-27T21:43:26.000Z,"#ROUANET. O outro cristão que foi para o governo é seguidor do guru Olavo. Seu nome é Camilo Calandreli, criador do movimento conservador de Ribeirão Preto, e vai comandar a secretaria de incentivo à cultura que cuida nada mais nada menos do que da Lei Rouanet.
1
2
2",1,2,2
Rabugento Vira Lata,@Rabugentis,2019-11-27T01:39:31.000Z,"Em resposta a 
@RicardoRathsam
 e 
@FabioPorchat
Pena que ele não tá mais sendo favorecido pela #rouanet. Coitado",,,
Y'a trop de quoi ? II,@muzzam78693,2019-11-17T22:38:48.000Z,"Dernières nouvelles de la France occupée ....
Entretien avec Jerome #Bourbon & Jean Michel #Vernochert via Florian #Rouanet 
#Rivarol 
https://youtu.be/EekvtHrHFkI
1",,1,
Kid Fofura,@Kid_Fofura,2019-10-04T14:15:08.000Z,"Por que essa tchurma não tem Lei Roubanet?!
#Rouanet
Lord Vinheteiro
@Vinheteiro
 · 3 de out de 2019
A Orquestra Mais Segura do Brasil.
2
2",,2,2
AlexCordeiro,@citzenofworld,2019-09-25T20:28:00.000Z,"Em resposta a 
@bonaazzi
 e 
@roxmo
Esquerdalhaça marmiteira, mortadeleira e mensaleira, politicamente correta, e viúva da #Rouanet . Sim vamos todos dormir na pia, pq as viuvinhas inclusive da Marielle estão batendo o pezinho e cagando pra Família brasileira. De novo e não me canso : #OLulaTaPresoBabaca #Bolsonaro
3",,,3
Ana Gauna,@amgauna,2019-09-11T19:10:31.000Z,"Lei #Rouanet tem 20 mil prestações de conta em atraso diz documento do governo - via Estadão
https://cultura.estadao.com.br/noticias/geral,lei-rouanet-tem-20-mil-prestacoes-de-conta-em-atraso-diz-documento-do-governo…",,,
Conservadorismo Floripa,@conservadorfln,2019-08-27T12:14:45.000Z,"Em resposta a 
@zeliaduncan
#lacrou perdeu a teta da Lei #rouanet agora fica esbravejando! Vai pra Venezuela",,,
Nelio Souto,@neliosouto,2019-08-27T10:51:23.000Z,Foco é tudo... #carreira #cênicas #teatro #tv #artista #rouanet #arte #ator #mercado #globo #record #hollyhood #fama #dinheiro #caras #quem #comédia #humor #standup #multishow #televisão #dramaturgia #sonho #aff em… https://instagram.com/p/B1qiTaCHGgX/?igshid=vjm7i7xqwh97…,,,
Marcio Andrade,@marcioprodutor2,2019-08-26T14:46:33.000Z,Caso arquivado do Guilherme F. porque a classe artística de esquerda não cobra deles isso ?? 2 milhões com juros daria pra muitos projetos ! #Rouanet #culturs #Cinema #arte,,,
Mautari,@Mautari3,2019-08-24T20:03:05.000Z,"Em resposta a 
@Ednamar89772371
 e 
@patriciapillar
O presidente nao cumpre a constituição!!!, deste quando vc se preocupou com a constituição??? 
Apartir do fim da mamata da lei #Rouanet  ou  daqueles que quer #lacrar  em cima do Governo
1",,,1
#VOUMEQUEIXARASUAMAE,@SeverinoBitten1,2019-07-21T16:47:53.000Z,"@alcione_marrom
 e o ódio seletivo. #Rouanet #orgulhodesernordestino #paraibadireita https://instagram.com/p/B0L6EnogSGRDGvnqpYtofdsIqNM9RZMv9cdVcQ0/?igshid=mehm9oprbevr…",,,
MHSC OnAir,@MHSC_OnAir,2019-07-14T08:31:43.000Z," INFO 
@MHSC_OnAir
Bastien #Rouanet rejoint le #SCBastia 

#Formation #MHSC #TeamMHSC
mhsconair.com
Bastien Rouanet rejoint le SC Bastia (info MhscOnAir)
Selon nos informations, l'ailier des U19 Nationaux du Montpellier Hérault Sport Club, Bastien Rouanet, va s'engager avec le SC Bastia pour la saison 2019/2020. Régulièrement convoqué  dans le groupe...
1
1
7",1,1,7
Journal Militant,@JournalMilitant,2019-07-12T09:52:00.000Z,"« Panorama des 6 derniers mois d'actu. » été 2019 avec la Revue #Militant via #BitChute : https://bitchute.com/video/9L85iIh69Spu/… #Actualité #France #International #Nationalisme #Gandillon #Rouanet #Lamour
bitchute.com
« Panorama des 6 derniers mois d'actu. » été 2019 avec la Revue Militant
Lien originel : https://www.youtube.com/watch?v=NvE79143Nko #Actualité #France #Nationalisme XXIVème entretien-vidéo de la Revue Militant réalisé en mai 2019 avec M. André Gandillon, assisté des MM....
1
1",1,1,
tratamento precoce salva,@jeffers28070558,2019-07-11T14:51:16.000Z,"Em resposta a 
@Gilbert_gyba
 e 
@ptbrasil
aí eu pergunto???? isso é arte??? quem se fode é só os coitados da mortadela... os bons que mamavam na lei dos artistas #rouanet nao fazem essas idiotices em nome da arte.",,,
Live useful links,@Live_usefulinks,2019-07-10T19:23:47.000Z,Spend a few evenings. You will not regret -  http://libros.centrsim.ru/despi_rtame_cuando_acabe_septiembre_thriller_y_suspense__24286-descargar_libro.html… #Mónica #Rouanet #roca_editorial_,,,
Lígia Lopes,@kallylopesf,2019-07-10T10:22:00.000Z,"#Rouanet #FilmeBrizola #Brizola
1",,,1
carioca retrô,@Cariocaretro,2019-07-07T15:06:06.000Z,"Em resposta a 
@Aisha_com_vida
 e 
@jairbolsonaro
Se a lava jato chegar na Rouanet , vão ter que contratar uns 1000,000 polícias federais para dar conta de tanto trabalho que irão ter ! A tática da esquerda sempre foi financiar , não a (cultura) e sim influenciadores de opinião ! #rouanet
1",,,1
Journal Militant,@JournalMilitant,2019-07-06T19:26:00.000Z,"De la bataille nationaliste du vocabulaire contre la #novlangue (Florian #Rouanet) : https://bitchute.com/video/yejotGfBhJab/… #Discord #Conférence #Langue #Langage
bitchute.com
De la bataille nationaliste du vocabulaire contre la novlangue (Florian Rouanet)
Conférence donnée sur le Discord de « La pensée nationale » le 12 juin 2019. Les questions débutent à 1h40. https://francenationaliste.wordpress.com t.me/francenationaliste rouanetflorian@gmail.com
3",,3,
Journal Militant,@JournalMilitant,2019-07-06T15:30:00.000Z,"La race d'un point de vue catholique (Florian #Rouanet) : https://bitchute.com/video/F9TxzSangyDv/… #Racialisme #Catholicisme
3",,3,
Journal Militant,@JournalMilitant,2019-07-06T09:50:00.000Z,"Du félibre national-catholique Frédéric #Mistral au combat méridional et provincial (Florian #Rouanet) : https://bitchute.com/video/QI8RIsw6fT7S/… #France #Midi #Occitanisme #Felibrige #Provincialisme
bitchute.com
Du félibre national-catholique Frédéric Mistral au combat méridional et provincial (Florian Rouanet)
Conférence donnée à Limoges, le 11 avril 2018. https://francenationaliste.wordpress.com t.me/francenationaliste rouanetflorian@gmail.com
1",,1,
Journal Militant,@JournalMilitant,2019-07-06T06:00:00.000Z,"Les corps sociaux organiques pour une #Cité catholique (Florian #Rouanet) : https://bitchute.com/video/qZhQUazpi7aq/… #Corporatisme #Catholicisme #Nationalisme #Universalisme
bitchute.com
Les corps sociaux organiques pour une Cité catholique (Florian Rouanet)
Conférence donnée à Paris au côté de Johan Livernette, le 6 octobre 2018. https://francenationaliste.wordpress.com t.me/francenationaliste rouanetflorian@gmail.com
2
1",,2,1
Journal Militant,@JournalMilitant,2019-07-05T17:00:00.000Z,"Front national, l'histoire d'une trahison (Florian #Rouanet) : https://bitchute.com/video/j71LNNww9cLG/… #RassemblementNational
3
4",,3,4
Davi Bernardo,@davibernardo84,2019-07-03T20:07:23.000Z,"Filme de #Vereza, sem #Rouanet, é selecionado para concorrer como melhor filme estrangeiro em #Madri! https://jornaldacidadeonline.com.br/noticias/15188/filme-de-vereza-sem-rouanet-e-selecionado-para-concorrer-como-melhor-filme-estrangeiro-em-madri…
1",,,1
Journal Militant,@JournalMilitant,2019-07-03T16:05:00.000Z,"Le #nationalisme français et ses doctrinaires (Florian #Rouanet) : https://bitchute.com/video/GVEHZi4e8Ekl/… #France #Histoire #Doctrine
1",,1,
Journal Militant,@JournalMilitant,2019-07-02T16:36:00.000Z,"Quelques vidéos plaidant d’en finir avec l’OPA familiale à droite du Rassemblement National : https://francenationaliste.wordpress.com/2019/07/02/quelques-videos-plaidant-den-finir-avec-lopa-familiale-a-droite-du-rassemblement-national/… #Bourbon #Reynouard #Gandillon #Ploncard #Ferrier #Rouanet
1
1",,1,1
Journal Militant,@JournalMilitant,2019-07-02T14:10:00.000Z,"Le procès de la #démocratie (Florian #Rouanet) : https://bitchute.com/video/M8kzsTTRUR4n/… #France #Nationalisme
3
2",,3,2
Fernando Romano,@LubashivayaLuiz,2019-06-28T23:06:35.000Z,"Por: xbox tt
3 months ago (edited)

""Quem diria, o #conservador de #direita, #defensor da #meritocracia, já tentou #mamar na lei #Rouanet!""
2
2",2,,2
Wagner Moura,@gagdsm,2019-06-24T16:27:49.000Z,"#BalançoGeral 
@RGottino
 quanto a foi arrecadado pela #Rouanet para o filme da 
@Flordelismk
 ? 
1",,,1
Mautari,@Mautari3,2019-06-16T13:41:09.000Z,"Em resposta a 
@jandira_feghali
Revista americana patético, controverso, alem do mais mentirosa, beneficiou com #emendas 3.8 milhoes p/marido, lei #Rouanet 2 milhões p/ grupo roupa Nova, o que falar dos 300 mil e 110 mil que recebeu das empresas, canalhice da esquerda, me surpreende.",,,
S Matos,@StellaMatosBit1,2019-06-09T14:34:05.000Z,"#culturaomusical  #ClaudiaRaia #Rouanet tem que ser para artistas como esses e não para milionários, o governo só mudou as regras! Talkei
1",,,1
ÉDIO GUIMARÃES 38 #Bolsonaro2022,@EDIOGUIMARAES88,2019-05-30T18:55:38.000Z,"A nossa Regina Duarte é patriota. Ela quer o melhor para o povo, já cansado de tanta roubalheira!
A mídia suja quer massacrar os que lutam por um país melhor!
O chororô dos artistas é ver 
@jairbolsonaro
 acabando com a Lei #Rouanet  e a @RedeGlobo falindo.
Respeito!
#PLN4AprovaJa
2
2",,2,2
Veranice,@Veranic82476145,2019-05-24T20:20:35.000Z,"AGORA VÃO APARECER MUITOS PODRES DE MUITOS PODRES!

#Rouanet
Republica de Curitiba
@republica_ctba
 · 24 de mai de 2019
Caetano e Gil serão multados por irregularidades da prestação de contas de recursos da Rouanet https://republicadecuritiba.net/2019/05/24/caetano-e-gil-serao-multados-por-irregularidades-da-prestacao-de-contas-de-recursos-da-rouanet/…",,,
Agenparl,@Agenparl,2019-04-29T22:21:56.000Z,"Áudio: 
                    
                    #Projeto destina 20% de recursos da Lei #Rouanet para manutenção de #Museus e #Bibliotecas - https://is.gd/AO87Jc #Agenparl #Senado #AgenparlPortuguês #DirittoGiustizia #PoliticaEstera #SocialNetwork
A mídia a seguir inclui conteúdo possivelmente sensível. Alterar configurações
Ver",,,
Lisa Pausch,@lisa_pausch,2019-04-29T22:00:47.000Z,"Kulturpolitik ohne Kulturministerium. Mit einem neuen Gesetz will #Bolsonaro den Zugang zu Fördergeldern verbreitern und hat Projektbudgets begrenzt. Viele Kulturschaffende halten das für Symbolpolitik. Mein Hintergrund für 
@amerika21
 #Brasilien #Rouanet https://amerika21.de/blog/2019/04/225513/brasilien-neue-kulturpolitik-bolsonaro…
2",,,2
Mr.Nona,@lucasnnaves27,2019-04-28T18:12:14.000Z,"Ranking claramente comprado pela mídia golpista. 
A ausência do blockbuster nacional “Lula: Filho do Brasil” na lista, revela o esquema imundo dos hollywoodianos
#Golpistas #USAimperialista #WagnerMoura #Rouanet
1
1",1,,1
CBN Manaus Oficial,@cbn_manaus,2019-04-27T14:30:00.000Z,"DESTAQUE DA SEMANA - CULTURA 

 Valor máximo de captação pela Lei Rouanet cai de R$ 60 milhões para R$ 1 milhão 

http://glo.bo/2ZwRI6X

#NoArNaCBN #CBNAmazônia #Cultura #Rouanet",,,
Rafa SF7,@rafaelasf7,2019-04-27T02:05:18.000Z,"""Não tem cabimento o Cirque du Soleil levar 10 milhões da Lei #Rouanet e a literatura de cordel do NORDESTE, o Centro de Tradições GAÚCHAS e o CARIMBÓ não terem nada"". Essa foi a fala do Ministro da Cidadania 
@OsmarTerra
, sobre necessidade de desconcentrar verbas na Cultura.
Jornal O Sul
@OSul_noticias
 · 26 de abr de 2019
“Não tem cabimento o Cirque du Soleil levar 10 milhões de reais de dinheiro público e a literatura de cordel não ter nada”, diz o ministro Osmar Terra http://osul.com.br/nao-tem-cabimento-o-cirque-du-soleil-levar-10-milhoes-de-reais-de-dinheiro-publico-e-a-literatura-de-cordel-nao-ter-nada-diz-o-ministro-osmar-terra/…",,,
Fco_leandro,@Leandro_011276,2019-04-26T23:18:30.000Z,"Em resposta a 
@Estadao
 e 
@EstadaoCultura
Sem #rouanet nao tem TURNE !!!
2",,,2
CBN Manaus Oficial,@cbn_manaus,2019-04-23T12:49:41.000Z,"CULTURA 

 Valor máximo de captação pela Lei Rouanet cai de R$ 60 milhões para R$ 1 milhão 

https://glo.bo/2ZwRI6X

#NoArNaCBN #CBNAmazônia #Cultura #Rouanet",,,
Bem Minas,@portalbemminas,2019-04-23T12:36:03.000Z,"Governo anuncia novas regras para a Lei Rouanet.

A medida já havia sido adiantada pelo presidente Jair Bolsonaro nas redes sociais na semana passada.

#portalbemminas #bemminas #lei #Rouanet #bolsonaro

confira a matéria completa.

https://bemminas.com.br/noticia/governo-anuncia-novas-regras-para-a-lei-rouanet…",,,
Diário de Uberlândia,@diarioudi,2019-04-23T11:15:10.000Z,A legislação vai passar a se chamar Lei de Incentivo à Cultura. #DiárioDeUberlândia #rouanet https://diariodeuberlandia.com.br/noticia/20689/governo-anuncia-novas-regras-para-a-lei-rouanet…,,,
José Fernando Nandé,@fernandonande,2019-04-23T10:35:53.000Z,Proxenetas da #Rouanet lamentam a boquinha perdida.,,,
@CELO #38,@,2019-04-23T10:26:16.000Z,"Em resposta a 
@monicafraga
Falta competência pra essa GNT viver do próprio trabalho... depender de #Rouanet pra viver demonstra o quanto essa GNT não tem capacidade de viver daquilo que produzem... hahaha não produzem nada! Dependem do governo!
1",,,1
Gabriel Albuquerque,@gabrielaitto,2019-04-23T03:52:59.000Z,"Sempre bom lembrar q n e so empresario q patrocina cultura q tem q pagar imposto, PETROLEIRAS  ESTRANGEIRAS TB #rouanet #salvejorge",,,
Jean Rocha,@JeanRocha,2019-04-23T00:45:13.000Z,"A importância que ela tem para o seu bolso, 
@IngridGuimaraes
? Passem a viver de seus trabalhos, da venda de ingressos, como o restante dos brasileiros. #LeiRouanet #Rouanet
CriptoGames Brasil
@CriptoGamesBR
 · 22 de abr de 2019
Ingrid Guimarães declarou:

""As pessoas demonizaram a Lei Rouanet e sem saber a importância que ela tem. A verdade é essa. Quando a Lei Rouanet acabar, se é que ela vai acabar, você vai ver como a cultura vai parar nesse País.""

https://renovamidia.com.br/atriz-global-sai-em-defesa-da-lei-rouanet/…
1",,,1
Que situação,@quesituacao123,2019-04-19T21:40:48.000Z,Lei Rouanet foi usada pra pagar casamento de artista gorda com bonitão padrão. #leirouanet #rouanet,,,
Ana Maria Bolsonaro Heleno Tarcísio Tereza Guedes,,2019-04-19T19:46:04.000Z,"Em resposta a 
@upseygrindey
Que $$$$$$$$$ para os amiguinhos da #Rouanet mas não vai ter......
@OsmarTerra",,,
JRC João Ricardo Correia,@joaoricardo_rn,2019-04-19T13:05:33.000Z,#rouanet #artistas #cultura #teto #curta #companhiadanoticia #comente #compartilhe #jornalismo #instabrasil #joaoricardocorreia #governo #incentivo #projeto #leirouanet https://instagram.com/p/BwcCst6BfMu/?utm_source=ig_twitter_share&igshid=1jf7vayinzit0…,,,
Sandro Honorato,@sandrohonorato,2019-04-19T04:44:17.000Z,"Lei Rouanet deverá ter teto de R$ 1 milhão por projeto, diz Bolsonaro.
Segundo o presidente, atualmente os projetos podem captar até R$ 60 milhões, valor que ele considera exorbitante.
https://bit.ly/2UKWezF
#rouanet #bolsonaro",,,
Ana Maria Bolsonaro Heleno Tarcísio Tereza Guedes,,2019-04-18T15:22:25.000Z,"Em resposta a 
@nirdop
 e 
@RevistaCrusoe
Não vai ter da lei #Rouanet pro amiguinhos dele não 
@OsmarTerra
 nada de conversa como sujeito
1",,,1
Tati Camata,@Tcamata1,2019-04-17T16:19:31.000Z,"Entendam o que vai mudar na Lei Rouanet. #leirouanet
#rouanet 
https://youtu.be/liPOo4kMSHI",,,
Mautari,@Mautari3,2019-04-14T19:37:04.000Z,"Em resposta a 
@PBiaL
Faz um favor ao #Brasil,  fica de boca calado, quem defende anarquistas, com ideologias de gênero,  fala mau de seu país,  e patriota??? Este dia vai chegar,  queremos o fim da #GLOBOLIXO,  a mamata acabou, nao tem mais dinheiro da lei #Rouanet.",,,
Candida Navarro,@CandyNavarro,2019-04-14T18:52:16.000Z,"Em resposta a 
@DaniloGentili
A turma da mamata da #rouanet 
2
2",,2,2
Murilo Mesko,@murilomesko,2019-03-21T12:24:28.000Z,"@policiafederal
 tem q ir na #ufpel saber oq foi feito do uso da lei #rouanet. Por salas vazias n são nada .",,,
Lucas,@MaxBrittes,2019-03-21T10:35:10.000Z,"Genteee será que os fofinhos #SandyeJunior vai usar a grana da lei #Rouanet ???
1",,,1
Sergio Pamboukian,@SergoPamboukian,2019-03-20T18:56:02.000Z,"Em resposta a 
@LedaGuedes
 e 
@Rogerio02871409
Acabou a #Rouanet
#sandyejuniornossahistória a 600 reais por cabeça.",,,
Sergio Pamboukian,@SergoPamboukian,2019-03-20T18:53:22.000Z,"Em resposta a 
@LedaGuedes
 e 
@Rogerio02871409
Acabou a #Rouanet #sandyejuniornossahistória
1
1",1,,1
Sergio Pamboukian,@SergoPamboukian,2019-03-20T18:50:41.000Z,"Em resposta a 
@Rogerio02871409
Acabou a #Rouanet #sandyejuniornossahistória ?
1",,,1
Agenparl,@Agenparl,2019-03-19T23:16:09.000Z,"#Ministro da Cidadania defende mudança de critérios da Lei #Rouanet - https://is.gd/XgROTL #Agenparl #Cultura #Strong #Terra #AgenparlPortuguês #DirittoGiustizia #PoliticaEstera #SocialNetwork
A mídia a seguir inclui conteúdo possivelmente sensível. Alterar configurações
Ver",,,
Lucas,@1MLucas_,2019-03-19T21:58:59.000Z,"2016: Regina Duarte tenta captar R$ 2 milhões pela Lei Rouanet para nova peça de teatro.

#Rouanet
Zé de Abreu - PT
@zehdeabreu
 · 19 de mar de 2019
Regina Duarte tenta captar R$ 2 milhões pela Lei Rouanet para nova peça de teatro - Emais - Estadão https://emais.estadao.com.br/noticias/gente,regina-duarte-tenta-captar-r-2-milhoes-pela-lei-rouanet-para-nova-peca-de-teatro,10000053730…",,,
Rafael com F,@rafaelramos001,2019-03-14T02:57:34.000Z,"Em resposta a 
@leandraleal
Deixa chegar na CPI da #Rouanet, #BNDES, #Correios etc",,,
